,created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,Unnamed: 0,image_url,in_reply_to_screen_name,location
779,Tue May 14 08:00:58 +0000 2024,1790291198575595772,IKN mampu memberikan sumbangsih yang sangat vital sebagai basis pemetaan program kesejahteraan sosial bagi seluruh warga yang tinggal di wilayah Ibu Kota Negara Nusantara. https://t.co/gvWzalAmIg,0,0,0,0,in,1242824395,1790291198575595772,Oktaviana9111,https://x.com/Oktaviana9111/status/1790291198575595772,70.0,https://pbs.twimg.com/media/GNhkWqxbwAAl1n0.jpg,,"East Borneo, Indonesia"
780,Tue May 14 07:42:33 +0000 2024,1790286565262152039,IKN mampu memberikan sumbangsih yang sangat vital sebagai basis pemetaan program kesejahteraan sosial bagi seluruh warga yang tinggal di wilayah Ibu Kota Negara Nusantara. https://t.co/CQGY4DjPAp,0,0,0,0,in,1605782150350897152,1790286565262152039,VanessaPadmana7,https://x.com/VanessaPadmana7/status/1790286565262152039,71.0,https://pbs.twimg.com/media/GNhgI9wawAA_1Q9.jpg,,"East Borneo, Indonesia"
781,Tue May 14 07:26:44 +0000 2024,1790282582829187264,IKN mampu memberikan sumbangsih yang sangat vital sebagai basis pemetaan program kesejahteraan sosial bagi seluruh warga yang tinggal di wilayah Ibu Kota Negara Nusantara. https://t.co/ziRqgHhrb2,0,0,0,0,in,1557919223930036229,1790282582829187264,Inggridv112,https://x.com/Inggridv112/status/1790282582829187264,72.0,https://pbs.twimg.com/media/GNhchXtaQAA1Apx.jpg,,
782,Tue May 14 06:44:46 +0000 2024,1790272022234456341,IKN mampu memberikan sumbangsih yang sangat vital sebagai basis pemetaan program kesejahteraan sosial bagi seluruh warga yang tinggal di wilayah Ibu Kota Negara Nusantara. https://t.co/aMDfSXAScx,0,0,0,0,in,1503974151283146754,1790272022234456341,BarronIndra,https://x.com/BarronIndra/status/1790272022234456341,73.0,https://pbs.twimg.com/media/GNhS6pabkAECq22.jpg,,"East Borneo, Indonesia"
783,Tue May 14 03:36:10 +0000 2024,1790224560954257874,Lagi2 Program Kontroversial pasca Program IKN Omnibuslaw KCIC makan siang gratis food estate ect...Ttg BPJS yang jdi pertanyaan : Apa bedanya peserta BPJS 160k dan 50k? Bisa2 semua peserta ambil yg 50k.. #BatalkanAturanKontroversi @DrEvaChaniago @rahmaniarbaftim @B_nin927 https://t.co/a1lvyMyY2W,0,0,3,3,in,1579386608910237697,1790224560954257874,Fatimah81819162,https://x.com/Fatimah81819162/status/1790224560954257874,74.0,https://pbs.twimg.com/media/GNgnvveb0AANNvy.jpg,,
784,Tue May 14 03:24:00 +0000 2024,1790221498738958363,IKN... (Ibu kota Nusantara) (Proyek tanpa kajian yang Serius begitu cepat di SAHkan) Ada agenda apa? Ambisi (Legacy) Pribadi atau Bener² Program Bangsa &amp; Negara? Ada apa dengan Anggota Dewan Yth https://t.co/CkJwlItEtY,0,1,1,1,in,1689127825440493568,1790221498738958363,Dogelkarya76_82,https://x.com/Dogelkarya76_82/status/1790221498738958363,75.0,,,
785,Mon May 13 23:33:00 +0000 2024,1790163366788640867,@democrazymedia Bukan hanya tidak mau ngantor di IKN makan siang gratis dan mayoritas janji kampanye mangkrak namun dia akan banyak copy paste &amp; modify program AMIN.,0,0,0,0,in,1736357001368899584,1790009097372229720,Rahadi240987455,https://x.com/Rahadi240987455/status/1790163366788640867,76.0,,democrazymedia,
786,Mon May 13 23:10:52 +0000 2024,1790157796270616619,@geloraco Btw wowo mulai ogahogahan tu pindah k IKN belum lgi program makan siang gratis yg gak ada pos anggarannya. Kyknya IKN bakal jadi program yg kena potong anggaran wkwkwkk,0,0,0,1,in,1299934918068244480,1789863566914310607,mikcucu22,https://x.com/mikcucu22/status/1790157796270616619,77.0,,geloraco,
787,Mon May 13 17:14:06 +0000 2024,1790068010851475640,Memang sangat aneh seandainya berita diundangnya petani RRC ke IKN bukan Hoax. Jangan semena-mena deh karena punya kekuasaan dan didukung oleh legislatif &amp; yudikatifnya. Program pemerintah harus sesuai oleh keinginan rakyatnya atau jangan2 ini pemerintahan bukan dari rakyatnya.,0,0,0,3,in,860624234527113217,1790068010851475640,AchsanKhan,https://x.com/AchsanKhan/status/1790068010851475640,78.0,,,"Depok, Jawa Barat"
788,Mon May 13 16:07:59 +0000 2024,1790051372550832326,Interview pertama Pak Prabowo setelah memenangkan pemilu bersama media asing Al-Jazeera English. Berbicara terkait perjalanan kampanye politik program makan siang gratis situasi demokrasi konflik Papua (terlihat emosi) kebijakan IKN foreign influence dll.,0,0,0,0,in,1604710412456718336,1790051372550832326,deviharahap__,https://x.com/deviharahap__/status/1790051372550832326,79.0,,,"Jakarta, Indonesia"
789,Mon May 13 15:31:52 +0000 2024,1790042285419143330,@afalana29 @tanyakanrl Demi ambisi IKN dan program makan gratis,0,0,0,0,in,1693450188231417856,1789918536325808240,Alocasiaa,https://x.com/Alocasiaa/status/1790042285419143330,80.0,,afalana29,
790,Mon May 13 15:00:04 +0000 2024,1790034279751168110,@tvOneNews Klo program kebijakan'a menguntungkan buat masyarakat banyak masa iya di ganggu yang bakal di ganggu itu kan klo kebijakan'a hanya menyentuh atau menguntungkan kelompok tertentu IKN misal'a apa rakyat Papua ikut merasakan dan banyak lg kebijakan yg ga menguntungkan RAKYAT..,0,0,0,6,in,1409863566333599745,1789964469256552605,PIUL_weld,https://x.com/PIUL_weld/status/1790034279751168110,81.0,,tvOneNews,BUMI ALLAH 🌍
791,Mon May 13 13:59:14 +0000 2024,1790018973574041957,@Dyananjani89 @DedynurPalakka Dan prabowo akan prioritaskan makan siang gratis timbang melanjutkan ikn.karena bukan program dia.,0,1,0,0,in,1662800354789175296,1789848566388994471,KhuzaimiEm19733,https://x.com/KhuzaimiEm19733/status/1790018973574041957,82.0,,Dyananjani89,
792,Mon May 13 10:48:48 +0000 2024,1789971047837524350,@dinulfadli_ @MafiaWasit @KemenPU Ikn apa buat program makan siang gretong atau buat rumah menteri yg di ikn yg masih di komenin krn blm kliatan wah?,0,0,0,0,in,1223151713315516416,1789658926579122556,DeeCow2,https://x.com/DeeCow2/status/1789971047837524350,83.0,,dinulfadli_,
793,Mon May 13 05:29:03 +0000 2024,1789890582082371835,Terus udah kebayang dong gimana nasib IKN ke depan? Dari sisi finansial sampai sekarang belum ada investor LN yg masuk. Apalagi program andalan pak gemoy yg berjudul makan siang gratis itu bakal amat sangat menguras APBN. Emang masih ada ruang fiskal yg memadai buat IKN?,0,0,0,1,in,226497196,1789890582082371835,Alamalika,https://x.com/Alamalika/status/1789890582082371835,84.0,,,Pusat Kesadaran
794,Mon May 13 03:29:05 +0000 2024,1789860390592975199,IKN mampu memberikan sumbangsih yang sangat vital sebagai basis pemetaan program kesejahteraan sosial bagi seluruh warga yang tinggal di wilayah Ibu Kota Negara Nusantara. https://t.co/8b6fFwNo0p,0,0,0,1,in,1753991718452768769,1789860390592975199,Nan4_ecia,https://x.com/Nan4_ecia/status/1789860390592975199,85.0,https://pbs.twimg.com/media/GNbchyuawAAsKPN.jpg,,
795,Sun May 12 17:02:10 +0000 2024,1789702619025514870,@Shanty1BM Ya jelaslah.ikn kan program jokowi.kalau makan gratis kan program prabowo.tentunya jalanin program sendiri dong.,0,0,0,1,in,1662800354789175296,1788858634946199882,KhuzaimiEm19733,https://x.com/KhuzaimiEm19733/status/1789702619025514870,86.0,,Shanty1BM,
796,Thu May 09 23:35:07 +0000 2024,1788714344764825953,@slala_la @kalakembara Kl baca2 itu utk memorial park jg kak tp blm lama baca brita ini ya mendidih jg jadinya. Apalg presiden si eksekutor IKN yg skrg ada di blkg presiden berikutnya yg punya program mkn siang gratis. https://t.co/WKJGG36O72,0,1,0,3,in,848930755,1788430035545944198,sitititikoma,https://x.com/sitititikoma/status/1788714344764825953,87.0,https://pbs.twimg.com/media/GNLKN4qasAA7gHu.jpg,slala_la,"Jakarta Capital Region, Indone"
797,Thu May 09 23:23:20 +0000 2024,1788711382256656893,@jatmiko99604253 @msaid_didu Apalagi Prabowo utk biaya maksi gratis juga masih bingung dr mana dananya belum biaya IKN belum hutang yg menggunung hilirisasi sasi Prabowo kelanjutan Jokowi negara ku akan lebih ancur.01 menawarkan program yg bagus kalah sama bansos yg sifatnya sementara. https://t.co/oKFHhj4EVm,0,1,1,7,in,1587924393002291201,1788334692309303633,IMachjar,https://x.com/IMachjar/status/1788711382256656893,88.0,https://pbs.twimg.com/media/GNLHhbqaUAA_NUg.jpg,jatmiko99604253,
798,Thu May 09 22:04:40 +0000 2024,1788691583921004730,Selesai @prabowo Di Lantik @jokowi Di Seret Ke Penjara Bersamaan Dengan @gibran_tweet Kenapa ! Karena Program IKN Tidak Di Lanjutkan Oleh Prabowo .,0,0,1,7,in,1609829873396363264,1788691583921004730,JJhonpres,https://x.com/JJhonpres/status/1788691583921004730,89.0,,,
799,Thu May 09 17:49:45 +0000 2024,1788627432255426899,@tanyarlfes Jujur menurutku emg ibukota perlu pindah karna memang jakarta udah rawan tenggelam berharap juga ibukota pindah tuh bisa bikin pembangunan disana ikut merata tp tbh program IKN ini ku udah gk sreg semenjak pake nama Nusantara why gk namain sesuai nama lokasinya aja?,0,1,0,0,in,1529594755247906816,1788499900906479982,april_file,https://x.com/april_file/status/1788627432255426899,90.0,,tanyarlfes,
800,Thu May 09 17:41:04 +0000 2024,1788625245525639505,Yang dikhawatirkan adalah ketika skema kbpu dan investasi swasta tidak menutup target yang telah diperhitungkan negara justru akan menambah beban APBN dan berpeluang memotong kuota anggaran sektor lain yang juga ugent 3. Program IKN pake dana PEN (pemulihan ekonomi),0,1,0,0,in,1495216057317208064,1788625238324027838,wonupogung,https://x.com/wonupogung/status/1788625245525639505,91.0,,wonupogung,
801,Thu May 09 17:41:02 +0000 2024,1788625238324027838,Sependek pemahamanku yg belajar public policy kenapa IKN mubazir? As we know IKN program jangka panjang. Tetapi ada beberapa masalah penganggaran yang ternyata jadi hambatan buat IKN 1. Anggaran total IKN: ±466 T (APBN: 89 4T KBPU: 253 4T invest asing+swasta: 123 T),1,2,0,6,in,1495216057317208064,1788625238324027838,wonupogung,https://x.com/wonupogung/status/1788625238324027838,92.0,,,
802,Thu May 09 17:14:09 +0000 2024,1788618473746448583,@nekkoyyaa @wenairead @tanyarlfes IKN masih mending kayanya potensi korupsinya dibandingkan program makan siang gratis. Soalnya tuh program kalo dijalankan 100% membutuhkan dana tahunan yg sama dengan total keseluruhan pembangunan IKN. Gila bgt.,0,1,0,13,in,1662064122,1788499900906479982,aiknaoo,https://x.com/aiknaoo/status/1788618473746448583,93.0,,nekkoyyaa,
803,Thu May 09 16:04:46 +0000 2024,1788601011675992387,Membangun 40 kota setara dengan Jakarta lebih bagus daripada program IKN,0,0,0,0,in,1202821567262027776,1788601011675992387,ipustakaa,https://x.com/ipustakaa/status/1788601011675992387,94.0,,,
804,Thu May 09 13:35:37 +0000 2024,1788563479097651548,@ajengcute16__ Sudah dihitung belum dampak ke anggarannya? Skr aja program makan gratis n IKN juga masih gaje. Mana rupiah turun terus bayar utangnya bapaknya wapres baru pasti makin berat. Etapi yg penting mentri dapet rumah mewah baru ya..,0,0,0,0,in,1545997505443155969,1788525683058348044,lusikhulusiniah,https://x.com/lusikhulusiniah/status/1788563479097651548,95.0,,ajengcute16__,
805,Thu May 09 13:15:57 +0000 2024,1788558528137007257,@tanyarlfes program pembangunan IKN beneran pemerataan lanjutkan merusak lingkungan demi pembangunan yang berkelanjutan. kota metropolitan/penyangga/kecil gausa dibangun yang penting bangun kota dari 0 https://t.co/vyhm9ZZ6Hc,0,0,0,0,in,1150699938726076416,1788499900906479982,txtdarimahli,https://x.com/txtdarimahli/status/1788558528137007257,96.0,,tanyarlfes,"Malang, Jawa Timur"
806,Thu May 09 13:12:36 +0000 2024,1788557683400044971,Pemerataan pembangunan. Sarang korupsi? Emang semua program dinegara ini gak sarang korupsi? Kalo IKN berhenti ditengah jalan gini justru ini yg mubazir. Dikira sedikit dana yg udah masuk kesana? Simalakama sih dilanjutin berat gak dilanjut rugi. Well whatever,0,0,0,0,in,1445603696314703888,1788557674948559253,Na_Jiesya,https://x.com/Na_Jiesya/status/1788557683400044971,97.0,,Na_Jiesya,North Polar
807,Thu May 09 13:06:20 +0000 2024,1788556106631135440,WKWKWKWK IKN PROGRAM JELEKK DISABILITAS AJA MASIH GAK DAPAT HAK MEREKA SOK SOKAN BIKIN PATUNG,0,0,0,0,in,1705375760893218817,1788556106631135440,dx_flwrs,https://x.com/dx_flwrs/status/1788556106631135440,98.0,,,
808,Thu May 09 12:44:10 +0000 2024,1788550528886300978,IKN tuh K nya kntol. Titik. Atau bahkan bisa dibilang program mercusuar jaman jokntol semuanya tolol bajingan ngtntttt duit emak bapak gua brengsekk sampe harus berhemat demi berangkat haji yang bahkan Lo komersialisasi dengan bngsat itu,0,0,0,1,in,1560318297773522944,1788550528886300978,ClaraPurwokerto,https://x.com/ClaraPurwokerto/status/1788550528886300978,99.0,,,
809,Thu May 09 12:40:38 +0000 2024,1788549640784363850,@tanyarlfes Menurutku ga terlalu penting masih bisa dialihkan dananya ke program lain. Atau klo emang mau pembangunan ya ratain aja ke seluruh indo adain perbaikan di infrastruktur yg pada rusak2 itu. Ijoin lagi hutan yg gundul bisa dapet berapa bibit + maintenance itu IKN klo dirupiahin.,0,0,0,0,in,1272254572241678337,1788499900906479982,luluudisinii,https://x.com/luluudisinii/status/1788549640784363850,100.0,,tanyarlfes,Indonesia
810,Thu May 09 12:13:22 +0000 2024,1788542778722627622,@tanyarlfes Sebenernya program ikn lumayan sih menurutku ya makesense lah buat pemerataan. Tapi anggarannya tu too much. Sebenernya bisa lebih dipres kyk rumah mentri gtu bisa dikurangin lah duitnya. Skrng posisinya anggarannya terlalu gede. Emang perlu dikaji kembali ini proyek,0,0,0,0,in,1386454366148648962,1788499900906479982,amelattee,https://x.com/amelattee/status/1788542778722627622,101.0,,tanyarlfes,
811,Thu May 09 12:03:03 +0000 2024,1788540183048343726,@tanyarlfes Ga perlu jdi pinter buat tau kalo ikn adlh program tolol alias duit pajak lu semua buat bikin rumah menteri jirrr.,0,0,0,0,in,1537768086626938880,1788499900906479982,yusufakkah,https://x.com/yusufakkah/status/1788540183048343726,102.0,,tanyarlfes,"Cipondoh, Indonesia"
812,Thu May 09 11:48:34 +0000 2024,1788536536960786650,Proyek IKN itu nir-empati dengan kondisi ekonomi mayoritas masyarakat Indonesia dan program makan siang gratis itu program jelek tidak tepat sasaran yang bertujuan untuk memelihara kemiskinan struktural agar suara rakyat dapat dibeli dengan bansos/uang untuk kepentingan oligarki.,0,0,0,1,in,734515045300867072,1788536536960786650,Anantya224,https://x.com/Anantya224/status/1788536536960786650,103.0,,,Loc Lac City
813,Thu May 09 11:41:34 +0000 2024,1788534773918666855,IKN itu bukan Indonesia kan? Kalo beneran Indonesia harusnya uang 335M bisa dipake buat bikin program yg lebih menyejahterakan rakyat tp bukan bansos. Korupsi dikit gpp tapi serius bantuin warga tertinggal. OKNUM TNI lu noh ngonten demi bisa ngasi sembako ke warga! ,0,0,0,0,in,261080822,1788534773918666855,jl_mnx,https://x.com/jl_mnx/status/1788534773918666855,104.0,,,
814,Thu May 09 11:39:38 +0000 2024,1788534289220637161,@yellowpostitbro @tanyarlfes mjb mau nanya kak. kalo misalnya dibanding anggeplah program paslon sebelah yang katanya mau bikin 40 kota jadi setara jakarta lebih untung mana buat anak teknik? tetep IKN kah?,0,1,0,5,in,1021056361365319680,1788499900906479982,noahhawiey,https://x.com/noahhawiey/status/1788534289220637161,105.0,,yellowpostitbro,
815,Thu May 09 11:11:33 +0000 2024,1788527223613620264,Sebenernya IKN ini program pemerataan apa program pemborosan?,0,0,0,0,in,98108143,1788527223613620264,habibnurh,https://x.com/habibnurh/status/1788527223613620264,106.0,,,
816,Thu May 09 10:31:41 +0000 2024,1788517188300931464,@tanyarlfes IKN program yang menelam biaya fantatis tanpa riset yang matang dan dibangun bukan karena urgensi. IKN hanya menguntungkan orang tertentu saja yang dapat jatah untuk menetap disana dengan fasilitas mewah (seperti vidio yang beredar). IKN dibangun di wilayah yang sebenarnya,0,2,1,23,in,1221348909970120704,1788499900906479982,chickenhainan,https://x.com/chickenhainan/status/1788517188300931464,107.0,,tanyarlfes,pasific 
817,Thu May 09 09:58:36 +0000 2024,1788508864792694903,@urgorgeousoi @anggerPams @Cibungbulanger @adtyapryoga__ @worksfess Gw yg jawab bang. kemungkinan bisa diminimalisir dampaknya salah satunya dengan men-substitusi program yg gk terlalu penting seperti makan siang gratis atau pembangunan area mewah ikn. ganti dengan memperbanyak kota selevel Jakarta. Efek nya apa? Pemerataan lokasi pekerja.,0,1,0,2,in,1188115226039709697,1788427552207646828,L90_ID,https://x.com/L90_ID/status/1788508864792694903,108.0,,urgorgeousoi,
818,Thu May 09 09:55:05 +0000 2024,1788507978381070466,Lah kan ukt kalian naik nnti sebagian dananya buat menjadikan kalian donatur no.1 program makan gratis presiden selanjutnya. Harusnya seneng &amp; bangga dong . Trus lo pikir bangun IKN pake duit siapa?. Krn kalian kebanyakan blm wajib bayar pajak. Ya dari ukt lahh...,0,0,0,0,in,1623852020443779077,1788507978381070466,nneiva_,https://x.com/nneiva_/status/1788507978381070466,109.0,,,
819,Thu May 09 09:39:03 +0000 2024,1788503943091539996,@tanyarlfes Setuju sih kecuali IKN itu dibuat waktu semua provinsi ataupun kota sampe desa desa kecilnya udah gak ada kekurangan. Inikan program pakai uang banyak yah dan sampe pejabat dapet rumah gitu tuh apa gak malu kalau masih liat daerah yang kekurangan fasilitas?,0,1,0,3,in,1585515512968015872,1788499900906479982,SoftCheekis,https://x.com/SoftCheekis/status/1788503943091539996,110.0,,tanyarlfes,My Daily Diary ⋆𐙚₊˚⊹♡
820,Thu May 09 08:05:12 +0000 2024,1788480326525931732,ada kemungkinan memang akan mubazir dan tidak mubazir tapi lebih memungkinkan mubazir yg membuat berat adalah program presiden terpilih menginginkan makan siang gratis yg tentu saja supply nya tidak semurah yang di pikirkan mentok mentok pengeluarannya gak beda jauh dengan IKN,0,0,0,1,in,1275840965194903552,1788480326525931732,kybann,https://x.com/kybann/status/1788480326525931732,111.0,,,
821,Thu May 09 06:31:37 +0000 2024,1788456775341187236,@shallypristine bahkan prabovo aja ga sreg sama ikn dia kemarin dukung biar dapet full endorse jokovi.. udah mau menjabat pusing juga soalnya dia sendiri punya hutang program makan siang,0,3,0,95,in,107591376,1788438929148162426,kem__banG,https://x.com/kem__banG/status/1788456775341187236,112.0,,shallypristine,
822,Thu May 09 06:21:49 +0000 2024,1788454309669244950,IKN adalah program PKI yang didukung langsung oleh RRC. https://t.co/BL0avDpQCJ,0,1,0,0,in,1902978360,1788454309669244950,rayhan_yuda_pra,https://x.com/rayhan_yuda_pra/status/1788454309669244950,113.0,,,"Krian, Indonesia"
823,Wed May 08 15:44:06 +0000 2024,1788233422877683855,Bukti adanya tembok Berlin diantara pihak pemerintah dan rakyat. Ketika program tidak dikupas dikaji dan dipublikasi maka hanya akan menjadi ladang basah bagi koruptor. Kasus ini mirip dengan Food estate dan IKN. Komunikasi nya gak ada dan hanya berprinsip jalanin aja dulu .,0,0,0,0,in,1520451899484667905,1788233422877683855,Elon_Bunnies,https://x.com/Elon_Bunnies/status/1788233422877683855,114.0,,,"Jakarta, Indonesia"
824,Wed May 08 12:18:48 +0000 2024,1788181758904823888,lebih mudah bangun rumah mewah untuk menteri di IKN ya daripada program makan siang gratis,0,0,0,0,in,228675730,1788181758904823888,gingermochipie,https://x.com/gingermochipie/status/1788181758904823888,115.0,,,
825,Wed May 08 11:23:32 +0000 2024,1788167847480525119,@mfarhantu Simpel kalau mau dibandingkan dengan program roket antariksa IKN bisa dapat akselerasi karena dirasa jauh lebih urgen daripada proyek roket-roketan.,0,1,0,1,in,723691909,1787843427532677619,faizfaizrahman,https://x.com/faizfaizrahman/status/1788167847480525119,116.0,,mfarhantu,?
826,Wed May 08 09:35:45 +0000 2024,1788140725391257922,Sementara itu lanjut dia PKS juga terbuka menolak program strategis Presiden Joko Widodo seperti IKN. Gerindra,0,1,0,0,in,1645464393365454848,1788140710912545112,KissMyASsdud3,https://x.com/KissMyASsdud3/status/1788140725391257922,117.0,,KissMyASsdud3,
827,Wed May 08 09:22:42 +0000 2024,1788137441561649501,Sementara itu lanjut dia PKS juga terbuka menolak program strategis Presiden Joko Widodo seperti IKN. Gerindra,0,1,0,0,in,909824927695589376,1788137424897585271,golbachgoals,https://x.com/golbachgoals/status/1788137441561649501,118.0,,golbachgoals,Jakarta Selatan 
828,Wed May 08 08:14:55 +0000 2024,1788120382479970577,Sementara itu lanjut dia PKS juga terbuka menolak program strategis Presiden Joko Widodo seperti IKN. Gerindra,0,1,0,0,in,1615020571435356160,1788120370207494346,tono14045,https://x.com/tono14045/status/1788120382479970577,119.0,,tono14045,
829,Wed May 08 07:49:45 +0000 2024,1788114047948513779,Sementara itu lanjut dia PKS juga terbuka menolak program strategis Presiden Joko Widodo seperti IKN. Gerindra,0,1,0,0,in,1751479324677402624,1788114035323613518,ArimotoBehm,https://x.com/ArimotoBehm/status/1788114047948513779,120.0,,ArimotoBehm,
830,Wed May 08 04:48:36 +0000 2024,1788068460104392997,Soedrajat Djiwandono abang ipar Prabowo yg juga mantan napi blbi pernah mengatakan program makan siang gratis lebih penting dari pada proyek ikn jangan2 dia yg dimaksud Luhut sebagai toxic,0,0,0,0,in,1055612952,1788068460104392997,Bud_Cavalera,https://x.com/Bud_Cavalera/status/1788068460104392997,121.0,,,jakarta
831,Wed May 08 03:33:27 +0000 2024,1788049548440674747,Dalam Rangka mlnjtkn Program Byond Trust Presisi TW II Tahun Anggaran 2024 Mabes Polri kmbli mlksnkan forum Belajar Bersama dlm rangka Kesiapan Polri yang akan di tugaskan di Ibu Kota Negara (IKN) giat ini diikuti oleh Satker Mabes Polri Polda Polres dan Polsek Jajaran. https://t.co/CcKA7NSAS8,0,0,0,0,in,1644717794867699715,1788049548440674747,BIRO_SDM_BABEL,https://x.com/BIRO_SDM_BABEL/status/1788049548440674747,122.0,https://pbs.twimg.com/ext_tw_video_thumb/1788049390348947457/pu/img/_5Cn3C0PKJTIYYQL.jpg,,"Bangka Belitung, Indonesia"
832,Mon May 06 14:51:08 +0000 2024,1787495317451284632,Big government berbagai program boros anggaram (IKN makan siang gratis dan alutsista) lom lagi berbagai jabatan turunannya/posisi baru yang harus dilengkapin privilesenya Duit dari mana kh,0,0,0,0,in,1414247707,1787495317451284632,fkhrddnhnf,https://x.com/fkhrddnhnf/status/1787495317451284632,123.0,,,"Cambridge, MA"
833,Mon May 06 14:08:43 +0000 2024,1787484643190882558,@DokterTifa @AgusSug73163688 Mirip program makan siang gratis dimana gemanya doank yg nyaring hasilnya minim .Gimana mau menghasilkan dokter spesialis yg banyak lah kuotanya aja baru 38.Hrs nya PPDS itu gratis tanpa kontrak2an drpd dihambur2kan uang utk proyek2 ngak jelas seperti kreta cepat bangkrut &amp; IKN,0,0,0,12,in,1628263424630333442,1787418790999081399,Jojobetako2,https://x.com/Jojobetako2/status/1787484643190882558,124.0,,DokterTifa,
834,Mon May 06 11:28:05 +0000 2024,1787444219394810093,@jokowi Prioritas mana pak antara pemerataan sarana pendidikan fasilitas kesehatan peningkatan ekonomi kerakyatan dibanding program monumental IKN dg anggaran yg sangat besar ?,0,0,0,1,in,1721929318753026049,1787420561020534827,AlfianoChairy,https://x.com/AlfianoChairy/status/1787444219394810093,125.0,,jokowi,
835,Mon May 06 08:11:31 +0000 2024,1787394751421169714,Ciri-ciri orang toxic (dalam pemerintahan) yang disebut Pak Luhut ditafsirkan oleh Mas @budimandjatmiko sebagai mereka yg tak mendukung slogan keberlanjutan dan dikhawatirkan akan menghambat berbagai program prioritas (hilirisasi IKN dll). https://t.co/Tolz8JJL5g,1,0,8,9,in,248044988,1787394751421169714,SinthaS5,https://x.com/SinthaS5/status/1787394751421169714,126.0,,,Indonesia
836,Mon May 06 07:31:50 +0000 2024,1787384766196760982,@AntarticaSnowWW Alhamdulillaah. Sudah saatnya semua subsidi harus dicabut dan pajak naik. Percepat bangun IKN dan program makan siang gratis. Naikkan gaji pejabat. Bangga atas bakti kami sebagai anak bangsa.,0,0,0,0,in,1751532833653583872,1787263734450425934,KNistro71676,https://x.com/KNistro71676/status/1787384766196760982,127.0,,AntarticaSnowWW,
837,Mon May 06 07:11:57 +0000 2024,1787379760500560342,@Kimberley_PS08 Makanya 5 tahun siap2 untuk menjawab : - IKN gak da investor _ Kereta cepat rugi _ TOL Sepi _ Hilirisasi ugal2an Blm program _ Makan siang Kedokteran 01 akan selalu kritik semuanya di 5 tahun mendatang. 01 tidak perlu melakukan karena bukan dikekuasaan. 02 wajib jelaskan,1,2,0,5,in,120087524,1787269400887968085,hirziee,https://x.com/hirziee/status/1787379760500560342,128.0,,Kimberley_PS08,Lembang Bandung
838,Mon May 06 06:45:36 +0000 2024,1787373130606150112,Kepala Bappenas Suharso Monoarfa membeberkan program pembangunan IKN tahap I yang sudah mencapai 80 82 persen. https://t.co/9jsVcSVcJX,0,1,0,0,in,23343960,1787373130606150112,kompascom,https://x.com/kompascom/status/1787373130606150112,129.0,,,Jakarta
839,Mon May 06 04:42:24 +0000 2024,1787342125010682260,Ada program KKN ke IKN?,0,1,0,2,in,1254797030150422531,1787342125010682260,upi_lawas,https://x.com/upi_lawas/status/1787342125010682260,130.0,,,Villa Isola
840,Mon May 06 01:14:07 +0000 2024,1787289709422735772,@daR4_ra Bukti bahwa IKN Cuma Program UNFAEDAH... Bahkan MERUSAK KEINDONESIAAN BELOM PERNAH DENGERKAN KALO JOKOWI &amp; DINASTI NYA MAU TINGGAL DI IKN ⁉️,0,1,0,0,in,1604091267834474498,1787287969260605635,Muslim_AntiPKI9,https://x.com/Muslim_AntiPKI9/status/1787289709422735772,131.0,,daR4_ra,
841,Sun May 05 22:19:49 +0000 2024,1787245846456901696,Ya.. Bingung... !!!... krn...ga punya Prinsip... dan...tdk sejalan dg program Pemerintah.. menolak IKN https://t.co/alB5aCmws3,0,1,0,0,in,1705041409387204608,1787245846456901696,gandasuli125,https://x.com/gandasuli125/status/1787245846456901696,132.0,https://pbs.twimg.com/media/GM2Sm_sbwAAVUEw.jpg,,
842,Sun May 05 21:34:35 +0000 2024,1787234462574784694,@CNNIndonesia Ikn oh ikn program bikin APBN boncos ratusan T. Padahal bisa dipake bangun jaringan kereta se Indonesia,0,0,0,0,in,1706294753724342272,1787092016138256784,MochammadChusen,https://x.com/MochammadChusen/status/1787234462574784694,133.0,,CNNIndonesia,Indonesia
843,Sun May 05 21:04:12 +0000 2024,1787226816362787000,@mas_veel Banyak program berdana besar yg sukses dilakukan indonesia pemberian perlinsos dana desa privatisasi dan nasionalisasi perusahaan yg dulu didominasi asing dll. IKN itu pembangunan jangka panjang jika butuh 500T dlm 20 th rata2 butuh APBN 25T dr hampir 2500T APBN kita. Its ok,0,1,0,2,in,1399321722243870721,1786946364385132725,R_min80,https://x.com/R_min80/status/1787226816362787000,134.0,,mas_veel,midle indonesia
844,Sun May 05 16:54:38 +0000 2024,1787164010636550434,Capres dan cawapres Prabowo-Gibran berjanji untuk melanjutkan pembangunan IKN yang dimulai pada era pemerintahan Presiden Jokowi Prabowo-Gibran berkomitmen untuk meneruskan proyek ini sebagai bagian dari program prioritas nasionalnya. https://t.co/h4YTf4On6g,0,0,3,3,in,1486631613932834819,1787164010636550434,jari_droid,https://x.com/jari_droid/status/1787164010636550434,135.0,,,
